0.000000000000000000e+00,2.585000000000000142e+01,3.701166050988026479e-02,8.219178082191780366e-02,1.769864728930667895e-04,5.803830528148578232e-05,2.000000000000000000e+00,8.983882870151004285e-01
1.000000000000000000e+00,1.939999999999999947e+00,2.668948795168779031e-01,5.698630136986301054e+00,6.906922779672176231e-04,3.017991874637260437e-03,1.000000000000000000e+00,6.433504968408448654e+00
2.000000000000000000e+00,1.550000000000000044e+00,3.701166050988026479e-02,1.643835616438356073e-01,1.061234170151851163e-05,5.803830528148578232e-05,3.000000000000000000e+00,2.550509774303514998e+00
3.000000000000000000e+00,1.123000000000000043e+01,1.170411471961305544e-01,1.342465753424657571e+00,7.688812729551799561e-04,5.803830528148578097e-04,1.000000000000000000e+00,1.770752206405585616e+00
4.000000000000000000e+00,6.379999999999999893e+00,3.701166050988026479e-02,5.479452054794520244e-02,4.368176777786329031e-05,5.803830528148578232e-05,4.000000000000000000e+00,3.359460117978707028e-01
5.000000000000000000e+00,1.455000000000000071e+01,3.701166050988026479e-02,1.917808219178082293e-02,9.961907855296408339e-05,5.803830528148578232e-05,3.000000000000000000e+00,8.324561088155327804e-01
6.000000000000000000e+00,6.549999999999999822e+00,5.234239225902136833e-02,3.095890410958904160e-01,8.969140405799515747e-05,1.160766105629715646e-04,2.000000000000000000e+00,2.122419385461276953e+00
7.000000000000000000e+00,5.865299999999999727e+02,1.046847845180427367e-01,1.764383561643835696e+00,3.212622853260207328e-02,4.643064422518862586e-04,1.000000000000000000e+00,2.317261527435070523e-01
8.000000000000000000e+00,1.764000000000000057e+01,1.397649690564215286e+00,5.860273972602740145e+01,1.722255710056035949e-01,8.276262333139872140e-02,0.000000000000000000e+00,5.122336560767634772e+00
9.000000000000000000e+00,2.848999999999999844e+01,2.455075815585737176e-01,9.041095890410959512e+00,8.582714234422930688e-03,2.553685432385374449e-03,1.000000000000000000e+00,1.610143615240738457e+00
1.000000000000000000e+01,5.339999999999999858e+00,2.866910895404979343e-01,7.479452054794520244e+00,2.193673729784858563e-03,3.482298316889146858e-03,1.000000000000000000e+00,4.018970827827609504e+00
1.100000000000000000e+01,8.000000000000000167e-02,3.701166050988026479e-02,1.643835616438356073e-01,5.477337652396650550e-07,5.803830528148578232e-05,3.000000000000000000e+00,1.122658962500830881e+01
1.200000000000000000e+01,1.823000000000000043e+01,5.234239225902136833e-02,1.095890410958904049e-01,2.496296635079773662e-04,1.160766105629715646e-04,2.000000000000000000e+00,1.272209163385324748e+00
1.300000000000000000e+01,7.199999999999999734e-01,3.701166050988026479e-02,1.643835616438356073e-01,4.929603887156985283e-06,5.803830528148578232e-05,3.000000000000000000e+00,3.742196541669436716e+00
1.400000000000000000e+01,1.230000000000000071e+01,3.701166050988026479e-02,1.643835616438356073e-01,8.421406640559851242e-05,5.803830528148578232e-05,3.000000000000000000e+00,9.053995735014169766e-01
1.500000000000000000e+01,5.300000000000000266e-01,3.701166050988026479e-02,1.643835616438356073e-01,3.628736194712781069e-06,5.803830528148578232e-05,3.000000000000000000e+00,4.361691114102923983e+00
1.600000000000000000e+01,3.750000000000000000e+01,3.701166050988026479e-02,1.643835616438356073e-01,2.567502024560929940e-04,5.803830528148578232e-05,3.000000000000000000e+00,5.185339633664005632e-01
1.700000000000000000e+01,3.600000000000000000e+01,1.655211777204735890e-01,1.095890410958904049e+00,4.929603887156985310e-03,1.160766105629715619e-03,1.000000000000000000e+00,1.176126182737749382e+00
1.800000000000000000e+01,1.850000000000000089e+00,3.701166050988026479e-02,8.219178082191780366e-02,1.266634332116725522e-05,5.803830528148578232e-05,3.000000000000000000e+00,2.334570412322267252e+00
1.900000000000000000e+01,6.850000000000000000e+01,3.701166050988026479e-02,1.232876712328767194e-01,4.689970364864632334e-04,5.803830528148578232e-05,3.000000000000000000e+00,3.836609126467755426e-01
2.000000000000000000e+01,2.180000000000000160e+00,3.701166050988026479e-02,1.917808219178082293e-02,1.492574510278087503e-05,5.803830528148578232e-05,3.000000000000000000e+00,2.150624527244805684e+00
2.100000000000000000e+01,3.128000000000000114e+01,3.701166050988026479e-02,1.643835616438356073e-01,2.141639022087090435e-04,5.803830528148578232e-05,3.000000000000000000e+00,5.677530410507404257e-01
2.200000000000000000e+01,7.900000000000000355e-01,7.868786959829201511e-01,5.572602739726027465e+01,2.444809661147245503e-03,2.623331398723157196e-02,0.000000000000000000e+00,1.816178717843557422e+01
2.300000000000000000e+01,6.690000000000000391e+00,3.701166050988026479e-02,2.054794520547945091e-01,4.580423611816699433e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.227664739578893327e+00
2.400000000000000000e+01,5.080000000000000071e+00,3.701166050988026479e-02,1.643835616438356073e-01,3.478109409271873533e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.408837766423057358e+00
2.500000000000000000e+01,8.910000000000000142e+00,3.701166050988026479e-02,1.643835616438356073e-01,6.100384810356769923e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.063785311236549180e+00
2.600000000000000000e+01,6.570000000000000284e+00,3.701166050988026479e-02,1.643835616438356073e-01,4.498263547030749622e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.238825557677216915e+00
2.700000000000000000e+01,2.107999999999999829e+01,3.701166050988026479e-02,1.821917808219178092e-01,1.443278471406517379e-04,5.803830528148578232e-05,3.000000000000000000e+00,6.916040662632736424e-01
2.800000000000000000e+01,2.049999999999999822e+00,5.234239225902136833e-02,3.068493150684931670e-01,2.807135546853283296e-05,1.160766105629715646e-04,2.000000000000000000e+00,3.793804288828965365e+00
2.900000000000000000e+01,5.200000000000000178e-01,1.813193655646498370e-01,1.610958904109588863e+00,8.544646737738774943e-05,1.392919326755658830e-03,1.000000000000000000e+00,1.024233103760826324e+01
3.000000000000000000e+01,5.600000000000000533e-01,3.140543535541281961e-01,8.975342465753424648e+00,2.760578176807912572e-04,4.178757980266976056e-03,1.000000000000000000e+00,1.298933089589407075e+01
3.100000000000000000e+01,1.439999999999999947e+00,5.234239225902136833e-02,2.301369863013698613e-01,1.971841554862794113e-05,1.160766105629715646e-04,2.000000000000000000e+00,4.526584246378627441e+00
3.200000000000000000e+01,8.320000000000000284e+00,3.701166050988026479e-02,4.109589041095890183e-02,5.696431158492517080e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.100857684019532101e+00
3.300000000000000000e+01,5.589999999999999858e+00,5.234239225902136833e-02,2.493150684931506877e-01,7.654579369224318768e-05,1.160766105629715646e-04,3.000000000000000000e+00,1.597145331171269556e+00
3.400000000000000000e+01,5.589999999999999858e+00,5.234239225902136833e-02,2.301369863013698613e-01,7.654579369224318768e-05,1.160766105629715646e-04,2.000000000000000000e+00,2.297449371785174055e+00
3.500000000000000000e+01,2.394999999999999929e+01,3.701166050988026479e-02,5.479452054794520244e-02,1.639777959686247169e-04,5.803830528148578232e-05,2.000000000000000000e+00,9.333436903921688010e-01
3.600000000000000000e+01,1.449999999999999956e+00,9.065968278232491850e-02,4.027397260273972157e-01,5.956604696981356907e-05,3.482298316889147075e-04,2.000000000000000000e+00,5.936741870972247703e+00
3.700000000000000000e+01,2.959999999999999964e+00,1.212943888525899183e+00,1.544794520547945353e+02,2.176584436309381143e-02,6.233313987231572928e-02,0.000000000000000000e+00,1.164910967239556250e+01
3.800000000000000000e+01,9.499999999999999556e-01,3.701166050988026479e-02,6.164383561643835968e-02,6.504338462221022766e-06,5.803830528148578232e-05,3.000000000000000000e+00,3.257849657069996407e+00
3.900000000000000000e+01,2.689999999999999858e+01,3.701166050988026479e-02,6.712328767123287854e-02,1.841754785618373658e-04,5.803830528148578232e-05,3.000000000000000000e+00,6.122329527445435904e-01
4.000000000000000000e+01,1.199999999999999956e+00,5.709880885450010490e-01,2.510410958904109435e+01,1.955409541905604124e-03,1.381311665699361604e-02,0.000000000000000000e+00,1.255281520496403402e+01
4.100000000000000000e+01,8.000000000000000444e-01,3.701166050988026202e-01,1.630136986301369717e+01,5.477337652396650465e-04,5.803830528148578097e-03,0.000000000000000000e+00,1.237777334057958889e+01
4.200000000000000000e+01,3.789999999999999858e+01,9.065968278232491850e-02,1.232876712328766944e+00,1.556933227693747899e-03,3.482298316889147075e-04,2.000000000000000000e+00,1.161214799963590449e+00
4.300000000000000000e+01,1.000000000000000000e+00,1.383859997669809383e+00,8.617808219178081686e+01,9.571647547563146702e-03,8.113755078351711503e-02,0.000000000000000000e+00,2.140741912908278621e+01
4.400000000000000000e+01,1.070000000000000062e+00,3.951763955016086571e-01,7.652054794520547709e+00,8.351570585491793937e-04,6.616366802089378683e-03,0.000000000000000000e+00,1.105915240833920876e+01
4.500000000000000000e+01,2.899999999999999800e-01,1.736000757527768612e-01,2.742465753424657482e+00,4.368176777786329031e-05,1.276842716192687225e-03,1.000000000000000000e+00,1.342005639905325154e+01
4.600000000000000000e+01,2.530999999999999872e+01,5.234239225902136833e-02,2.493150684931506877e-01,3.465785399553980486e-04,1.160766105629715646e-04,2.000000000000000000e+00,1.079706662114199966e+00
4.700000000000000000e+01,1.016999999999999993e+01,7.402332101976052958e-02,3.835616438356164171e-01,2.785226196243696770e-04,2.321532211259431293e-04,2.000000000000000000e+00,2.025577555485245984e+00
4.800000000000000000e+01,1.481999999999999886e+02,3.701166050988026479e-02,1.246575342465753439e-01,1.014676800106479497e-03,5.803830528148578232e-05,3.000000000000000000e+00,2.608367254805773472e-01
4.900000000000000000e+01,3.879999999999999893e+00,3.701166050988026479e-02,1.246575342465753439e-01,2.656508761412375422e-05,5.803830528148578232e-05,2.000000000000000000e+00,2.318881159252537127e+00
5.000000000000000000e+01,4.275000000000000000e+01,1.384849529435628612e-01,2.876712328767123239e+00,4.097733231199243882e-03,8.125362739408009119e-04,1.000000000000000000e+00,9.872147126965333808e-01
5.100000000000000000e+01,1.108999999999999986e+01,5.234239225902136833e-02,2.301369863013698613e-01,1.518591864126971384e-04,1.160766105629715646e-04,2.000000000000000000e+00,1.631120630038098707e+00
5.200000000000000000e+01,5.900000000000000355e+00,5.234239225902136833e-02,1.342465753424657571e-01,8.079073037285060927e-05,1.160766105629715646e-04,3.000000000000000000e+00,1.554620300127344645e+00
5.300000000000000000e+01,5.360000000000000320e+00,5.234239225902136833e-02,1.534246575342465835e-01,7.339632454211511949e-05,1.160766105629715646e-04,2.000000000000000000e+00,2.346223923708294912e+00
5.400000000000000000e+01,4.000000000000000000e+00,3.701166050988026479e-02,6.712328767123287854e-02,2.738668826198325233e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.587679530688383300e+00
5.500000000000000000e+01,1.330000000000000071e+00,3.701166050988026479e-02,1.054794520547945175e-01,9.106073847109432889e-06,5.803830528148578232e-05,3.000000000000000000e+00,2.753385498938545783e+00
5.600000000000000000e+01,1.200000000000000000e+01,2.818724087145114132e-01,1.668493150684931647e+00,4.765283757585086176e-03,3.366221706326175470e-03,1.000000000000000000e+00,2.658361539851462396e+00
5.700000000000000000e+01,2.721000000000000085e+01,3.183863423793467651e-01,3.041095890410959068e+00,1.378604807075843944e-02,4.294834590829947445e-03,0.000000000000000000e+00,1.968480777737768861e+00
5.800000000000000000e+01,2.180000000000000160e+00,5.234239225902136833e-02,1.095890410958904049e-01,2.985149020556175005e-05,1.160766105629715646e-04,2.000000000000000000e+00,3.678947640276351017e+00
5.900000000000000000e+01,7.519999999999999574e+00,3.701166050988026479e-02,1.643835616438356073e-01,5.148697393252851221e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.157934306226211074e+00
6.000000000000000000e+01,6.311999999999999744e+01,3.701166050988026479e-02,1.643835616438356073e-01,4.321619407740956952e-04,5.803830528148578232e-05,3.000000000000000000e+00,3.996771742419983897e-01
6.100000000000000000e+01,9.279999999999999361e+00,3.701166050988026479e-02,1.643835616438356073e-01,6.353711676780114215e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.042362678495450057e+00
6.200000000000000000e+01,3.803999999999999773e+02,3.701166050988026479e-02,4.109589041095890183e-02,2.604474053714607266e-03,5.803830528148578232e-05,3.000000000000000000e+00,1.628068175923274019e-01
6.300000000000000000e+01,4.624000000000000199e+01,3.701166050988026479e-02,4.109589041095890183e-02,3.165901163085263980e-04,5.803830528148578232e-05,2.000000000000000000e+00,6.717156116688925982e-01
6.400000000000000000e+01,3.270000000000000018e+00,3.701166050988026479e-02,2.054794520547945091e-01,2.238861765417130830e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.755977573354690957e+00
6.500000000000000000e+01,1.800000000000000044e+00,3.701166050988026479e-02,2.054794520547945091e-01,1.232400971789246490e-05,5.803830528148578232e-05,3.000000000000000000e+00,2.366772904736125227e+00
6.600000000000000000e+01,9.970000000000000639e+00,3.701166050988026479e-02,1.643835616438356073e-01,6.826132049299325798e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.005646304789992840e+00
6.700000000000000000e+01,2.500000000000000000e+00,3.701166050988026479e-02,1.643835616438356073e-01,1.711668016373953270e-05,5.803830528148578232e-05,3.000000000000000000e+00,2.008273404560996234e+00
6.800000000000000000e+01,4.500000000000000000e+01,3.701166050988026479e-02,2.054794520547945091e-01,3.081002429473115819e-04,5.803830528148578232e-05,3.000000000000000000e+00,4.733545809472251009e-01
6.900000000000000000e+01,1.403199999999999932e+02,5.363499164507368189e-01,8.630136986301369717e+00,2.017522550883782129e-01,1.218804410911201314e-02,0.000000000000000000e+00,1.125077798951873653e+00
7.000000000000000000e+01,1.050000000000000044e+00,1.282121529512064706e-01,1.972602739726027288e+00,8.626806802524725432e-05,6.964596633778294150e-04,1.000000000000000000e+00,6.061056489992229679e+00
7.100000000000000000e+01,1.914699999999999989e+02,3.701166050988026479e-02,1.643835616438356073e-01,1.310932300380483403e-03,5.803830528148578232e-05,3.000000000000000000e+00,2.294787484662510202e-01
7.200000000000000000e+01,1.015000000000000036e+01,3.701166050988026479e-02,2.054794520547945091e-01,6.949372146478250854e-05,5.803830528148578232e-05,3.000000000000000000e+00,9.966893557121523362e-01
7.300000000000000000e+01,1.500000000000000000e+00,3.701166050988026479e-02,4.109589041095890183e-02,1.027000809824371962e-05,5.803830528148578232e-05,3.000000000000000000e+00,2.592669816832002816e+00
7.400000000000000000e+01,2.980999999999999872e+01,3.701166050988026479e-02,1.643835616438356073e-01,2.040992942724301933e-04,5.803830528148578232e-05,3.000000000000000000e+00,5.815832007648258362e-01
7.500000000000000000e+01,3.060000000000000000e+02,7.402332101976052958e-02,6.575342465753424293e-01,8.380326608166874941e-03,2.321532211259431293e-04,2.000000000000000000e+00,3.692739223049625319e-01
7.600000000000000000e+01,3.105000000000000071e+01,3.701166050988026479e-02,5.479452054794520244e-02,2.125891676336450094e-04,5.803830528148578232e-05,3.000000000000000000e+00,5.698519503938848096e-01
7.700000000000000000e+01,6.030000000000000249e+00,3.701166050988026479e-02,4.109589041095890183e-02,4.128543255493975810e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.293106173867194730e+00
7.800000000000000000e+01,3.400000000000000244e-01,1.046847845180427367e-01,4.383561643835616195e-01,1.862294801814861483e-05,4.643064422518862586e-04,2.000000000000000000e+00,1.317429527370070197e+01
7.900000000000000000e+01,1.303999999999999915e+01,3.701166050988026479e-02,8.219178082191780366e-02,8.928060373406539825e-05,5.803830528148578232e-05,3.000000000000000000e+00,8.793343641514143050e-01
8.000000000000000000e+01,4.707000000000000028e+01,1.813193655646498370e-01,9.863013698630136439e-01,7.734548498949310631e-03,1.392919326755658830e-03,1.000000000000000000e+00,1.076535562619048259e+00
8.100000000000000000e+01,6.079999999999999716e+01,3.701166050988026479e-02,4.109589041095890183e-02,4.162776615821454571e-04,5.803830528148578232e-05,3.000000000000000000e+00,4.072312071337495509e-01
8.200000000000000000e+01,4.585000000000000142e+01,3.701166050988026479e-02,2.054794520547945091e-01,3.139199142029830782e-04,5.803830528148578232e-05,3.000000000000000000e+00,4.689463622863302428e-01
8.300000000000000000e+01,9.300000000000000488e-01,3.701166050988026479e-02,1.643835616438356073e-01,6.367405020911106979e-06,5.803830528148578232e-05,3.000000000000000000e+00,3.292693960072250459e+00
8.400000000000000000e+01,1.800000000000000044e+00,3.701166050988026479e-02,2.054794520547945091e-01,1.232400971789246490e-05,5.803830528148578232e-05,3.000000000000000000e+00,2.366772904736125227e+00
8.500000000000000000e+01,4.330000000000000071e+00,5.234239225902136833e-02,1.095890410958904049e-01,5.929218008719374766e-05,1.160766105629715646e-04,1.000000000000000000e+00,1.907046226852112447e+00
8.600000000000000000e+01,2.189999999999999947e+00,3.701166050988026479e-02,1.643835616438356073e-01,1.499421182343583038e-05,5.803830528148578232e-05,2.000000000000000000e+00,3.086542755922183190e+00
8.700000000000000000e+01,2.164199999999999875e+02,3.701166050988026479e-02,1.643835616438356073e-01,1.481756768414603737e-03,5.803830528148578232e-05,3.000000000000000000e+00,2.158460696353827479e-01
8.800000000000000000e+01,1.652100000000000080e+02,3.701166050988026479e-02,1.232876712328767194e-01,1.131138691940563289e-03,5.803830528148578232e-05,2.000000000000000000e+00,3.553662579779146569e-01
8.900000000000000000e+01,0.000000000000000000e+00,3.701166050988026479e-02,1.643835616438356073e-01,0.000000000000000000e+00,5.803830528148578232e-05,3.000000000000000000e+00,inf
9.000000000000000000e+01,2.000000000000000042e-02,3.701166050988026479e-02,4.109589041095890183e-02,1.369334413099162638e-07,5.803830528148578232e-05,3.000000000000000000e+00,2.245317925001661763e+01
9.100000000000000000e+01,2.000000000000000042e-02,3.701166050988026479e-02,4.109589041095890183e-02,1.369334413099162638e-07,5.803830528148578232e-05,4.000000000000000000e+00,6.000187629306564574e+00
9.200000000000000000e+01,2.000000000000000042e-02,3.701166050988026479e-02,4.109589041095890183e-02,1.369334413099162638e-07,5.803830528148578232e-05,4.000000000000000000e+00,6.000187629306564574e+00
9.300000000000000000e+01,1.280000000000000027e+00,1.384849529435628612e-01,2.876712328767123239e+00,1.226923634136849791e-04,8.125362739408009119e-04,1.000000000000000000e+00,5.705250186453285188e+00
9.400000000000000000e+01,3.607999999999999829e+01,7.402332101976052958e-02,6.575342465753424293e-01,9.881117124923557635e-04,2.321532211259431293e-04,3.000000000000000000e+00,7.476090925394408560e-01
9.500000000000000000e+01,2.720000000000000195e+00,3.701166050988026479e-02,5.479452054794520244e-02,1.862294801814861483e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.925344236664493947e+00
9.600000000000000000e+01,2.232000000000000028e+01,3.701166050988026479e-02,1.068493150684931559e-01,1.528177205018665539e-04,5.803830528148578232e-05,3.000000000000000000e+00,6.721183401100917498e-01
9.700000000000000000e+01,2.196000000000000085e+01,1.384849529435628612e-01,1.476712328767123328e+00,2.104940859816032631e-03,8.125362739408009119e-04,1.000000000000000000e+00,1.377410885306043165e+00
9.800000000000000000e+01,3.253000000000000114e+01,7.402332101976052958e-02,3.835616438356164171e-01,8.908889691623152326e-04,2.321532211259431293e-04,2.000000000000000000e+00,1.132575912763184922e+00
9.900000000000000000e+01,3.449000000000000199e+01,3.701166050988026479e-02,5.753424657534246534e-02,2.361417195389506265e-04,5.803830528148578232e-05,3.000000000000000000e+00,5.406873938711734828e-01
1.000000000000000000e+02,3.778999999999999915e+01,3.701166050988026479e-02,8.630136986301370494e-02,2.587357373550867737e-04,5.803830528148578232e-05,3.000000000000000000e+00,5.165405199243049417e-01
1.010000000000000000e+02,8.984000000000000341e+01,3.701166050988026479e-02,1.452054794520548087e-01,6.151050183641438782e-04,5.803830528148578232e-05,2.000000000000000000e+00,4.819028371220512863e-01
1.020000000000000000e+02,1.414000000000000057e+01,3.701166050988026479e-02,1.534246575342465835e-01,9.681194300611079874e-05,5.803830528148578232e-05,3.000000000000000000e+00,8.444387157169338520e-01
1.030000000000000000e+02,1.224000000000000021e+01,1.813193655646498370e-01,9.863013698630136439e-01,2.011278385960049968e-03,1.392919326755658830e-03,1.000000000000000000e+00,2.111104693387438669e+00
1.040000000000000000e+02,3.782000000000000028e+01,7.402332101976052958e-02,2.191780821917808098e-01,1.035764550068206695e-03,2.321532211259431293e-04,2.000000000000000000e+00,1.050385191446555400e+00
1.050000000000000000e+02,2.273999999999999844e+01,3.701166050988026479e-02,1.232876712328767194e-01,1.556933227693747736e-04,5.803830528148578232e-05,3.000000000000000000e+00,6.658825149289523404e-01
1.060000000000000000e+02,2.589999999999999858e+00,7.402332101976052958e-02,4.986301369863013755e-01,7.093152259853661838e-05,2.321532211259431293e-04,2.000000000000000000e+00,4.013834583573577142e+00
1.070000000000000000e+02,7.700000000000000178e+00,3.701166050988026479e-02,1.547945205479452080e-01,5.271937490431776276e-05,5.803830528148578232e-05,3.000000000000000000e+00,1.144319974361654113e+00
1.080000000000000000e+02,1.199999999999999956e+00,9.623031732568868568e-01,5.556164383561643660e+01,5.554020379530203062e-03,3.923389437028438481e-02,0.000000000000000000e+00,1.629609584049675064e+01
